customer_id,gender,age,city,tenure_months,income,membership_type,signup_date
CUST000425,Female,26,Bangalore,8,78877,Platinum,2022-01-19
CUST000426,Male,56,Bangalore,45,114419,Silver,2024-07-30
CUST000427,Male,63,Hyderabad,5,53507,Silver,2024-03-31
CUST000428,Female,69,Kolkata,63,44821,Silver,2022-10-13
CUST000429,Male,39,Kolkata,43,85775,Silver,2021-09-06
CUST000430,Female,34,Mumbai,17,141968,Gold,2025-04-05
CUST000431,Male,50,Kolkata,34,27636,Platinum,2022-04-19
CUST000432,Female,64,Pune,8,101572,Silver,2021-12-13
CUST000433,Male,41,Hyderabad,44,89659,Silver,2022-11-15
CUST000434,Female,32,Pune,24,187440,Silver,2023-08-04
CUST000435,Female,46,Kolkata,2,126210,Gold,2021-09-03
CUST000436,Female,49,Mumbai,8,225073,Platinum,2020-06-22
CUST000437,Female,50,Hyderabad,31,33209,Silver,2021-12-12
CUST000438,Female,46,Bangalore,44,93596,Gold,2022-03-13
CUST000439,Male,32,Delhi,35,173895,Platinum,2020-10-24
CUST000440,Male,44,Bangalore,58,150685,Silver,2021-09-08
CUST000441,Male,51,Mumbai,4,120418,Gold,2021-10-29
CUST000442,Female,21,Hyderabad,22,218495,Gold,2024-04-12
CUST000443,Male,66,Bangalore,58,166942,Platinum,2020-08-31
CUST000444,Female,65,Mumbai,15,37678,Platinum,2022-10-04
CUST000445,Female,35,Pune,20,24728,Gold,2021-06-26
CUST000446,Male,38,Chennai,31,180068,Platinum,2023-06-13
CUST000447,Male,65,Bangalore,69,248825,Silver,2020-11-29
CUST000448,Female,25,Chennai,54,172031,Gold,2021-03-13
CUST000449,Male,23,Delhi,59,112464,Gold,2021-10-07
CUST000450,Female,37,Pune,46,24080,Gold,2022-03-27
CUST000451,Female,19,Bangalore,14,231495,Silver,2023-09-05
CUST000452,Female,68,Bangalore,4,42073,Platinum,2021-05-05
CUST000453,Female,62,Bangalore,68,124621,Platinum,2022-12-12
CUST000454,Female,39,Mumbai,67,138999,Silver,2023-12-31
CUST000455,Male,38,Hyderabad,7,165708,Silver,2021-12-10
CUST000456,Male,23,Kolkata,39,232728,Silver,2021-09-24
CUST000457,Female,49,Mumbai,36,113693,Gold,2020-07-04
CUST000458,Female,23,Pune,51,234484,Platinum,2025-05-06
CUST000459,Male,30,Chennai,36,51914,Silver,2023-08-26
CUST000460,Male,18,Kolkata,32,220776,Silver,2024-03-11
CUST000461,Female,39,Chennai,36,139321,Silver,2021-02-12
CUST000462,Male,41,Pune,35,72054,Platinum,2023-03-18
CUST000463,Female,58,Kolkata,47,41913,Silver,2022-09-18
CUST000464,Male,47,Bangalore,60,122492,Gold,2022-12-30
CUST000465,Female,39,Pune,69,78155,Silver,2020-11-17
CUST000466,Male,61,Delhi,6,200858,Gold,2024-06-29
CUST000467,Female,29,Kolkata,12,81899,Silver,2020-12-26
CUST000468,Male,43,Pune,39,147828,Silver,2021-10-18
CUST000469,Male,21,Pune,62,183006,Silver,2022-07-17
CUST000470,Female,36,Kolkata,49,174371,Silver,2021-03-29
CUST000471,Male,33,Bangalore,12,222084,Gold,2023-01-05
CUST000472,Female,29,Delhi,18,233125,Gold,2024-02-14
CUST000473,Male,50,Chennai,70,135887,Silver,2020-05-11
CUST000474,Female,38,Bangalore,5,188452,Gold,2022-06-03
CUST000475,Male,53,Chennai,7,100412,Silver,2022-09-20
CUST000476,Female,26,Kolkata,43,180914,Silver,2021-11-28
CUST000477,Male,56,Pune,45,236691,Silver,2023-09-19
CUST000478,Female,59,Mumbai,69,159719,Silver,2022-12-16
CUST000479,Male,62,Chennai,31,93350,Silver,2024-09-04
CUST000480,Female,25,Pune,19,56364,Platinum,2020-07-12
CUST000481,Female,37,Chennai,44,154585,Gold,2020-08-15
CUST000482,Female,27,Chennai,35,215549,Silver,2022-03-08
CUST000483,Male,49,Kolkata,43,113439,Gold,2021-08-08
CUST000484,Female,45,Mumbai,18,38273,Gold,2024-08-12
CUST000485,Male,27,Hyderabad,61,215986,Silver,2022-07-29
CUST000486,Female,25,Delhi,44,216469,Gold,2021-11-14
CUST000487,Male,69,Pune,53,218478,Gold,2023-12-04
CUST000488,Female,64,Chennai,56,65828,Silver,2024-06-30
CUST000489,Male,50,Chennai,34,188964,Platinum,2024-02-14
CUST000490,Male,64,Hyderabad,33,149548,Gold,2025-01-07
CUST000491,Female,66,Bangalore,4,88088,Silver,2022-09-02
CUST000492,Male,30,Kolkata,23,105415,Silver,2024-04-14
CUST000493,Male,61,Hyderabad,50,112857,Silver,2020-11-29
CUST000494,Female,52,Delhi,36,218522,Gold,2023-09-07
CUST000495,Male,68,Mumbai,63,72275,Silver,2022-08-11
CUST000496,Male,46,Mumbai,43,222661,Silver,2025-04-22
CUST000497,Male,22,Bangalore,65,241605,Gold,2024-03-30
CUST000498,Female,20,Chennai,39,228316,Silver,2023-05-30
CUST000499,Male,54,Bangalore,43,46123,Platinum,2021-03-09
CUST000500,Female,58,Kolkata,32,233372,Silver,2022-02-06
CUST000501,Male,23,Chennai,13,60745,Silver,2024-10-13
CUST000502,Male,65,Hyderabad,60,227153,Silver,2020-10-14
CUST000503,Male,59,Kolkata,12,196128,Gold,2024-06-06
CUST000504,Female,33,Mumbai,33,67328,Gold,2020-11-10
CUST000505,Male,52,Mumbai,14,179039,Silver,2024-04-02
CUST000506,Male,35,Pune,13,39924,Gold,2025-01-04
CUST000507,Female,28,Hyderabad,48,235043,Platinum,2023-08-05
CUST000508,Male,68,Kolkata,61,224002,Silver,2024-10-04
CUST000509,Female,40,Chennai,63,74825,Silver,2024-08-02
CUST000510,Female,64,Bangalore,57,186423,Silver,2022-02-07
CUST000511,Male,28,Hyderabad,37,143379,Platinum,2022-04-06
CUST000512,Female,46,Pune,4,74948,Silver,2021-02-16
CUST000513,Male,59,Bangalore,68,245297,Silver,2020-10-06
CUST000514,Female,44,Chennai,57,249035,Silver,2020-06-17
CUST000515,Female,26,Hyderabad,62,75298,Silver,2020-07-20
CUST000516,Male,52,Bangalore,16,34492,Silver,2023-10-31
CUST000517,Female,26,Delhi,39,96161,Silver,2022-07-15
CUST000518,Female,35,Mumbai,63,104400,Silver,2023-07-06
CUST000519,Female,61,Pune,16,24951,Silver,2021-12-31
CUST000520,Female,38,Hyderabad,47,161765,Silver,2025-01-11
CUST000521,Female,65,Pune,23,205945,Silver,2022-10-30
CUST000522,Male,53,Chennai,52,246273,Gold,2020-11-01
CUST000523,Female,18,Chennai,58,194509,Platinum,2020-05-16
CUST000524,Male,44,Delhi,66,200374,Silver,2022-12-11
CUST000525,Female,62,Hyderabad,57,140111,Gold,2024-12-23
CUST000526,Male,57,Mumbai,38,140874,Gold,2023-06-19
CUST000527,Male,55,Pune,5,215041,Gold,2024-10-10
CUST000528,Female,46,Mumbai,47,76421,Silver,2025-02-09
CUST000529,Female,57,Bangalore,14,98633,Silver,2020-12-23
CUST000530,Female,36,Pune,48,56307,Silver,2021-01-14
CUST000531,Male,41,Mumbai,41,125119,Silver,2023-03-27
CUST000532,Female,61,Pune,51,197299,Gold,2023-07-05
CUST000533,Male,18,Pune,37,195037,Gold,2022-10-20
CUST000534,Male,53,Chennai,21,242855,Silver,2020-10-17
CUST000535,Male,40,Mumbai,8,41079,Silver,2024-07-02
CUST000536,Female,30,Mumbai,9,26790,Silver,2020-12-20
CUST000537,Female,47,Kolkata,12,117341,Gold,2023-04-19
CUST000538,Male,66,Kolkata,25,248286,Silver,2021-11-02
CUST000539,Male,68,Mumbai,21,194489,Platinum,2025-04-18
CUST000540,Female,68,Chennai,46,109617,Silver,2020-06-16
CUST000541,Male,54,Pune,26,208645,Silver,2020-10-28
CUST000542,Female,28,Chennai,68,221198,Gold,2021-05-12
CUST000543,Male,24,Pune,25,73944,Gold,2023-01-05
CUST000544,Female,52,Kolkata,40,32456,Gold,2024-01-01
CUST000545,Male,28,Chennai,32,127702,Platinum,2022-12-18
CUST000546,Female,66,Hyderabad,62,54251,Silver,2020-09-27
CUST000547,Male,60,Pune,29,29265,Silver,2022-03-01
CUST000548,Female,64,Delhi,19,239671,Silver,2023-01-21
CUST000549,Female,68,Delhi,50,204327,Gold,2025-02-07
CUST000550,Male,57,Kolkata,70,27048,Silver,2025-01-13
CUST000551,Male,65,Chennai,20,177970,Gold,2022-06-01
CUST000552,Female,38,Delhi,9,219733,Silver,2022-10-14
CUST000553,Male,64,Kolkata,34,40594,Gold,2020-07-30
CUST000554,Female,20,Bangalore,41,87133,Silver,2022-10-03
CUST000555,Male,47,Pune,37,217729,Silver,2021-02-03
CUST000556,Female,41,Mumbai,68,195483,Silver,2022-05-27
CUST000557,Female,55,Delhi,69,176796,Silver,2021-04-16
CUST000558,Female,20,Mumbai,64,218126,Silver,2025-01-23
CUST000559,Female,54,Chennai,51,167795,Gold,2024-07-18
CUST000560,Female,50,Delhi,59,200913,Platinum,2020-07-06
CUST000561,Female,39,Hyderabad,63,104348,Gold,2025-01-12
CUST000562,Male,48,Hyderabad,44,242363,Silver,2020-07-03
CUST000563,Male,63,Kolkata,45,170043,Gold,2021-10-05
CUST000564,Male,29,Mumbai,52,204532,Gold,2022-10-28
CUST000565,Female,62,Kolkata,17,245509,Gold,2023-03-26
CUST000566,Female,31,Bangalore,35,74474,Platinum,2022-10-29
CUST000567,Female,29,Kolkata,13,212281,Silver,2023-03-11
CUST000568,Female,44,Pune,46,141573,Platinum,2022-08-03
CUST000569,Male,30,Chennai,36,193755,Platinum,2023-01-04
CUST000570,Male,41,Pune,4,215720,Platinum,2025-02-22
CUST000571,Female,55,Kolkata,61,72845,Silver,2022-09-04
CUST000572,Male,64,Kolkata,65,190819,Gold,2020-09-03
CUST000573,Male,65,Delhi,43,115363,Silver,2022-11-13
CUST000574,Female,26,Delhi,27,168399,Gold,2022-09-01
CUST000575,Male,25,Bangalore,66,143555,Gold,2023-08-16
CUST000576,Female,54,Mumbai,23,97001,Silver,2024-06-26
CUST000577,Male,32,Hyderabad,51,156934,Gold,2020-06-22
CUST000578,Female,24,Chennai,56,53609,Platinum,2023-07-22
CUST000579,Female,41,Mumbai,52,238153,Platinum,2021-10-17
CUST000580,Female,66,Hyderabad,54,175407,Gold,2025-04-06
CUST000581,Female,33,Delhi,16,137261,Gold,2024-10-31
CUST000582,Male,41,Chennai,67,78227,Gold,2022-04-14
CUST000583,Female,60,Kolkata,1,107427,Gold,2025-02-14
CUST000584,Female,24,Pune,26,243395,Gold,2024-05-27
CUST000585,Female,60,Bangalore,60,191711,Silver,2024-04-08
CUST000586,Male,45,Chennai,70,112987,Silver,2021-10-10
CUST000587,Female,19,Bangalore,44,46793,Silver,2024-06-20
CUST000588,Male,51,Pune,36,104982,Silver,2024-04-04
CUST000589,Female,55,Bangalore,9,188199,Gold,2022-05-11
CUST000590,Male,20,Mumbai,7,232694,Silver,2021-02-03
CUST000591,Male,18,Delhi,31,39685,Silver,2020-06-19
CUST000592,Female,48,Chennai,33,168603,Gold,2022-07-21
CUST000593,Male,40,Delhi,54,135313,Gold,2022-02-06
CUST000594,Female,37,Kolkata,68,38856,Silver,2024-02-01
CUST000595,Female,33,Chennai,70,175087,Gold,2023-06-28
CUST000596,Female,63,Pune,51,227404,Silver,2021-01-17
CUST000597,Male,49,Pune,18,183735,Silver,2024-01-30
CUST000598,Male,34,Mumbai,26,228090,Gold,2025-03-16
CUST000599,Female,35,Kolkata,51,35255,Silver,2025-01-29
CUST000600,Female,21,Hyderabad,62,228010,Platinum,2020-09-08
CUST000601,Male,52,Delhi,5,123247,Silver,2025-05-09
CUST000602,Female,57,Bangalore,10,39483,Gold,2023-02-21
CUST000603,Female,53,Chennai,47,61482,Gold,2021-08-09
CUST000604,Female,40,Pune,40,90835,Silver,2021-07-22
CUST000605,Male,32,Kolkata,15,122739,Gold,2022-11-29
CUST000606,Male,30,Hyderabad,19,67648,Platinum,2020-06-12
CUST000607,Male,31,Bangalore,68,220454,Gold,2020-05-30
CUST000608,Female,31,Bangalore,37,212777,Silver,2022-04-20
CUST000609,Female,54,Kolkata,31,31132,Silver,2022-08-27
CUST000610,Female,22,Kolkata,64,160774,Silver,2022-10-15
CUST000611,Male,39,Kolkata,55,115916,Platinum,2025-02-07
CUST000612,Female,45,Delhi,60,159220,Gold,2020-08-04
CUST000613,Female,62,Pune,50,20175,Silver,2020-10-13
CUST000614,Female,21,Pune,22,33033,Platinum,2021-08-12
CUST000615,Female,67,Mumbai,44,199188,Gold,2022-05-22
CUST000616,Male,55,Pune,69,172194,Silver,2022-12-29
CUST000617,Male,46,Kolkata,8,143524,Silver,2022-06-03
CUST000618,Female,54,Pune,8,239365,Gold,2021-03-23
CUST000619,Male,52,Delhi,33,248126,Silver,2020-09-04
CUST000620,Male,37,Chennai,30,242376,Platinum,2020-05-22
CUST000621,Female,52,Mumbai,10,44025,Gold,2022-10-05
CUST000622,Female,52,Chennai,40,46849,Silver,2021-04-12
CUST000623,Male,37,Hyderabad,13,88460,Silver,2022-04-21
CUST000624,Female,19,Mumbai,61,20806,Gold,2024-12-12
CUST000625,Male,69,Delhi,43,242316,Silver,2025-03-23
CUST000626,Female,35,Delhi,55,231151,Silver,2020-06-06
CUST000627,Male,47,Pune,51,242679,Platinum,2024-04-30
CUST000628,Female,59,Mumbai,19,201226,Gold,2022-06-25
CUST000629,Male,46,Mumbai,54,232451,Gold,2024-09-28
CUST000630,Male,56,Pune,23,220182,Silver,2022-11-15
CUST000631,Male,69,Chennai,62,24416,Gold,2022-06-06
CUST000632,Female,39,Delhi,41,222089,Platinum,2022-06-17
CUST000633,Male,46,Delhi,12,101812,Gold,2024-12-08
CUST000634,Male,63,Hyderabad,4,69799,Silver,2022-02-01
CUST000635,Female,27,Delhi,12,125107,Gold,2024-01-08
CUST000636,Female,37,Delhi,27,31042,Silver,2020-08-28
CUST000637,Male,33,Bangalore,14,81533,Silver,2022-07-13
CUST000638,Male,23,Bangalore,16,46577,Platinum,2022-06-08
CUST000639,Female,34,Bangalore,12,179276,Gold,2024-12-28
CUST000640,Female,23,Kolkata,53,144460,Silver,2024-01-01
CUST000641,Female,39,Pune,15,196558,Silver,2022-04-03
CUST000642,Female,35,Kolkata,1,93371,Silver,2021-11-20
CUST000643,Female,49,Delhi,28,168762,Gold,2024-01-28
CUST000644,Male,45,Bangalore,8,38269,Gold,2023-05-07
CUST000645,Female,59,Pune,60,118741,Silver,2023-08-24
CUST000646,Male,27,Hyderabad,6,64580,Silver,2021-11-06
CUST000647,Male,58,Hyderabad,63,78146,Silver,2025-04-15
CUST000648,Male,39,Chennai,9,97970,Silver,2022-06-05
CUST000649,Female,45,Hyderabad,52,132574,Silver,2024-03-25
CUST000650,Male,32,Delhi,54,46985,Gold,2023-05-10
CUST000651,Male,60,Pune,54,80712,Silver,2022-04-29
CUST000652,Female,46,Bangalore,36,79126,Silver,2021-04-24
CUST000653,Male,24,Delhi,26,196229,Gold,2025-04-07
CUST000654,Male,67,Chennai,41,23203,Gold,2020-06-02
CUST000655,Female,51,Chennai,11,144617,Silver,2023-07-23
CUST000656,Male,49,Delhi,63,24470,Silver,2023-04-16
CUST000657,Male,19,Hyderabad,27,186986,Platinum,2021-03-30
CUST000658,Male,43,Bangalore,39,161356,Platinum,2021-05-09
CUST000659,Female,62,Kolkata,21,221115,Silver,2024-07-02
CUST000660,Female,28,Mumbai,6,20487,Gold,2023-11-01
CUST000661,Female,42,Delhi,11,198499,Gold,2024-06-04
CUST000662,Male,36,Bangalore,46,29137,Gold,2022-07-01
CUST000663,Male,37,Mumbai,31,216774,Gold,2024-03-11
CUST000664,Female,50,Mumbai,56,43938,Silver,2025-01-28
CUST000665,Male,34,Chennai,51,52289,Platinum,2023-09-10
CUST000666,Male,69,Kolkata,8,80270,Gold,2022-05-24
CUST000667,Female,47,Kolkata,43,158452,Silver,2021-08-07
CUST000668,Female,35,Delhi,34,55352,Gold,2020-06-15
CUST000669,Male,49,Delhi,47,223564,Gold,2022-07-09
CUST000670,Male,57,Bangalore,16,91746,Platinum,2024-06-10
CUST000671,Male,62,Chennai,35,146800,Platinum,2020-06-01
CUST000672,Female,21,Kolkata,10,82672,Gold,2023-01-30
CUST000673,Female,49,Pune,55,211062,Silver,2024-02-15
CUST000674,Female,36,Chennai,48,105136,Gold,2024-05-21
CUST000675,Female,20,Kolkata,4,96372,Silver,2022-08-29
CUST000676,Male,55,Pune,19,204782,Gold,2022-01-11
CUST000677,Female,45,Bangalore,60,28182,Silver,2020-09-26
CUST000678,Female,55,Pune,42,28952,Silver,2020-11-07
CUST000679,Female,23,Kolkata,14,186673,Silver,2021-01-18
CUST000680,Female,57,Hyderabad,33,136021,Silver,2023-01-13
CUST000681,Female,34,Mumbai,48,113846,Silver,2021-02-04
CUST000682,Male,59,Hyderabad,54,187696,Gold,2022-09-07
CUST000683,Male,22,Mumbai,52,194156,Gold,2022-01-02
CUST000684,Female,36,Pune,37,219039,Silver,2022-06-23
CUST000685,Male,60,Bangalore,8,84305,Silver,2024-03-25
CUST000686,Female,59,Bangalore,31,36954,Silver,2023-09-08
CUST000687,Female,52,Mumbai,35,209454,Silver,2023-10-30
CUST000688,Male,39,Mumbai,55,130378,Silver,2020-10-26
CUST000689,Male,41,Mumbai,25,232882,Silver,2022-10-09
CUST000690,Female,27,Mumbai,3,156011,Gold,2022-08-24
CUST000691,Female,19,Delhi,15,163000,Gold,2021-10-18
CUST000692,Female,45,Kolkata,21,194445,Gold,2020-05-22
CUST000693,Male,58,Kolkata,58,106985,Gold,2021-01-21
CUST000694,Female,54,Bangalore,39,109404,Gold,2021-12-29
CUST000695,Female,34,Delhi,27,62678,Platinum,2023-11-15
CUST000696,Female,23,Mumbai,14,106903,Gold,2022-09-06
CUST000697,Male,60,Delhi,36,86669,Gold,2020-05-29
CUST000698,Female,22,Mumbai,46,108593,Silver,2020-09-15
CUST000699,Female,56,Pune,10,20353,Silver,2022-01-15
CUST000700,Male,24,Kolkata,24,81747,Silver,2024-09-19
CUST000701,Female,49,Mumbai,10,52929,Platinum,2020-07-05
CUST000702,Female,21,Pune,58,195743,Platinum,2021-08-11
CUST000703,Male,38,Kolkata,28,96180,Gold,2021-06-27
CUST000704,Female,59,Mumbai,68,119090,Gold,2021-02-05
CUST000705,Male,49,Pune,48,21161,Platinum,2021-05-02
CUST000706,Male,35,Chennai,19,230977,Silver,2024-08-21
CUST000707,Female,50,Bangalore,16,37613,Silver,2020-08-19
CUST000708,Female,31,Kolkata,70,112723,Gold,2024-10-19
CUST000709,Female,23,Pune,51,54797,Silver,2022-12-21
CUST000710,Female,28,Bangalore,59,201695,Silver,2024-11-23
CUST000711,Male,63,Delhi,16,194343,Silver,2022-09-18
CUST000712,Female,37,Chennai,2,182532,Gold,2024-03-23
CUST000713,Male,46,Mumbai,39,90753,Silver,2022-08-13
CUST000714,Female,52,Delhi,69,143023,Silver,2023-07-08
CUST000715,Female,33,Mumbai,8,243167,Platinum,2020-12-26
CUST000716,Female,65,Kolkata,3,138476,Silver,2021-04-20
CUST000717,Male,24,Mumbai,52,230278,Gold,2021-07-23
CUST000718,Female,57,Pune,27,112698,Gold,2020-10-22
CUST000719,Female,53,Hyderabad,51,224198,Gold,2022-10-09
CUST000720,Female,61,Hyderabad,61,142784,Silver,2023-02-10
CUST000721,Female,61,Hyderabad,51,55552,Gold,2021-06-24
CUST000722,Male,48,Bangalore,40,64547,Gold,2025-04-21
CUST000723,Female,59,Hyderabad,6,158340,Gold,2020-07-23
CUST000724,Male,61,Mumbai,49,36970,Platinum,2024-06-18
CUST000725,Male,60,Delhi,15,40885,Platinum,2022-06-27
CUST000726,Male,60,Bangalore,46,200813,Gold,2025-04-11
CUST000727,Male,64,Kolkata,47,191174,Gold,2024-10-10
CUST000728,Male,23,Chennai,52,219041,Gold,2024-09-29
CUST000729,Male,46,Bangalore,32,67457,Gold,2022-08-01
CUST000730,Female,44,Pune,31,72023,Gold,2024-03-13
CUST000731,Male,60,Pune,38,69388,Silver,2021-05-19
CUST000732,Male,19,Delhi,55,244708,Silver,2020-08-11
CUST000733,Male,39,Chennai,3,97106,Silver,2021-08-17
CUST000734,Female,26,Hyderabad,48,207098,Gold,2022-05-20
CUST000735,Female,28,Chennai,13,100081,Gold,2021-07-16
CUST000736,Male,33,Delhi,58,37375,Gold,2023-03-17
CUST000737,Female,62,Bangalore,42,152023,Silver,2020-10-27
CUST000738,Male,30,Bangalore,41,190097,Silver,2022-06-24
CUST000739,Male,35,Bangalore,15,239606,Silver,2021-03-11
CUST000740,Female,42,Delhi,26,80287,Silver,2020-09-24
CUST000741,Male,50,Mumbai,12,239591,Platinum,2021-10-02
CUST000742,Female,69,Mumbai,19,48230,Silver,2023-05-10
CUST000743,Female,27,Pune,45,173499,Gold,2021-08-23
CUST000744,Male,47,Hyderabad,36,228549,Silver,2021-05-13
CUST000745,Male,68,Chennai,32,144119,Silver,2020-05-20
CUST000746,Female,66,Pune,67,179703,Gold,2024-08-15
CUST000747,Male,18,Kolkata,5,146556,Gold,2022-08-21
CUST000748,Male,50,Delhi,60,37303,Gold,2025-01-31
CUST000749,Male,66,Mumbai,42,219206,Platinum,2024-11-19
CUST000750,Female,32,Hyderabad,51,223906,Silver,2021-06-29
CUST000751,Female,46,Kolkata,18,224901,Silver,2023-05-11
CUST000752,Male,19,Hyderabad,71,38670,Silver,2021-05-20
CUST000753,Female,28,Hyderabad,22,138553,Silver,2022-02-02
CUST000754,Female,51,Pune,35,113635,Silver,2024-12-11
CUST000755,Female,69,Pune,22,50027,Silver,2024-09-19
CUST000756,Female,58,Kolkata,27,47716,Silver,2021-12-21
CUST000757,Female,36,Chennai,2,246321,Silver,2024-01-27
CUST000758,Male,19,Bangalore,61,171363,Silver,2023-02-25
CUST000759,Male,65,Mumbai,26,236706,Silver,2024-06-13
CUST000760,Male,37,Chennai,7,146462,Gold,2020-06-02
CUST000761,Female,58,Mumbai,65,209328,Silver,2022-09-26
CUST000762,Female,69,Kolkata,36,199032,Gold,2023-10-08
CUST000763,Male,48,Mumbai,21,219638,Silver,2021-10-22
CUST000764,Female,21,Delhi,17,164755,Gold,2023-01-18
CUST000765,Male,46,Delhi,42,57448,Gold,2022-05-04
CUST000766,Male,47,Delhi,44,38024,Silver,2021-08-22
CUST000767,Male,30,Kolkata,43,217813,Gold,2020-06-03
CUST000768,Female,32,Pune,67,189655,Gold,2025-01-21
CUST000769,Female,37,Hyderabad,50,164998,Silver,2020-06-29
CUST000770,Male,51,Hyderabad,22,159804,Silver,2021-10-27
CUST000771,Male,45,Bangalore,50,51866,Silver,2025-04-02
CUST000772,Male,37,Bangalore,36,220625,Silver,2022-06-21
CUST000773,Male,67,Delhi,69,120220,Silver,2025-02-02
CUST000774,Female,42,Delhi,3,172561,Silver,2023-11-29
CUST000775,Female,44,Kolkata,65,89182,Gold,2023-08-28
CUST000776,Male,47,Delhi,54,29867,Silver,2023-09-28
CUST000777,Male,58,Delhi,52,223949,Gold,2022-01-09
CUST000778,Female,37,Delhi,22,56573,Silver,2023-03-04
CUST000779,Female,18,Mumbai,33,72433,Gold,2022-04-11
CUST000780,Male,52,Hyderabad,21,181423,Gold,2022-11-28
CUST000781,Male,66,Chennai,1,88070,Silver,2024-02-25
CUST000782,Male,60,Mumbai,4,187197,Gold,2021-01-23
CUST000783,Female,41,Pune,41,66252,Gold,2020-07-01
CUST000784,Female,42,Delhi,6,73162,Gold,2022-05-19
CUST000785,Female,57,Chennai,28,162228,Silver,2023-06-14
CUST000786,Male,29,Delhi,12,214133,Gold,2020-09-20
CUST000787,Male,28,Mumbai,48,160399,Silver,2023-06-10
CUST000788,Female,47,Mumbai,58,199352,Platinum,2021-05-12
CUST000789,Female,30,Kolkata,45,85117,Silver,2024-02-25
CUST000790,Male,64,Kolkata,33,105445,Platinum,2023-05-20
CUST000791,Female,42,Delhi,21,204696,Gold,2024-10-24
CUST000792,Female,69,Mumbai,58,226124,Silver,2024-02-11
CUST000793,Male,42,Pune,50,75864,Silver,2023-11-08
CUST000794,Female,34,Kolkata,1,130876,Platinum,2022-09-16
CUST000795,Male,29,Chennai,32,28476,Silver,2023-09-03
CUST000796,Male,68,Bangalore,67,115086,Silver,2025-01-23
CUST000797,Male,69,Mumbai,1,77314,Silver,2022-01-22
CUST000798,Male,28,Hyderabad,24,242522,Silver,2023-10-21
CUST000799,Male,27,Chennai,19,33938,Silver,2021-03-31
CUST000800,Male,34,Bangalore,18,153896,Silver,2023-04-22
CUST000801,Male,62,Bangalore,44,126192,Platinum,2022-05-20
CUST000802,Female,33,Chennai,6,193873,Gold,2021-10-22
CUST000803,Male,69,Pune,12,63028,Silver,2021-01-30
CUST000804,Male,37,Mumbai,34,61748,Silver,2021-07-03
CUST000805,Female,66,Chennai,36,212890,Silver,2023-04-03
CUST000806,Female,22,Pune,64,222029,Silver,2024-09-12
CUST000807,Female,58,Chennai,66,130736,Gold,2022-03-12
CUST000808,Male,49,Delhi,20,197042,Silver,2024-05-11
CUST000809,Female,44,Hyderabad,56,65400,Silver,2022-07-02
CUST000810,Male,21,Kolkata,47,54805,Gold,2021-07-12
CUST000811,Male,58,Pune,39,100224,Silver,2021-11-26
CUST000812,Male,65,Kolkata,55,240664,Silver,2021-09-09
CUST000813,Male,24,Delhi,57,194552,Gold,2020-09-03
CUST000814,Female,63,Hyderabad,51,233684,Silver,2022-03-28
CUST000815,Female,31,Pune,64,192975,Platinum,2025-03-21
CUST000816,Male,56,Hyderabad,3,160125,Silver,2020-12-08
CUST000817,Male,41,Bangalore,41,121382,Silver,2024-10-09
CUST000818,Male,65,Bangalore,50,52033,Gold,2021-10-09
CUST000819,Female,35,Hyderabad,3,175548,Gold,2023-03-19
CUST000820,Male,55,Pune,28,93976,Gold,2024-09-08
